;Version, 1, 0
;noise figure
;X, Y
;Re, Re
;freq, Noise Figure
;Hz, dB
32226562.5,6.354813189409066
32421875,6.345342274785997
32617187.5,6.335975324246516
32812500,6.326710786058638
33007812.5,6.317547140819548
33203125,6.30848290069087
33398437.5,6.299516608647846
33593750,6.290646837745665
33789062.5,6.281872190408122
33984375,6.273191297728735
34179687.5,6.264602818795525
34375000,6.256105440023181
34570312.5,6.247697874507243
34765625,6.239378861398248
34960937.5,6.231147165279805
35156250,6.223001575574727
35351562.5,6.214940905957855
35546875,6.206963993785897
35742187.5,6.199069699542336
35937500,6.19125690629591
36132812.5,6.183524519170619
36328125,6.175871464833561
36523437.5,6.168296690989919
36718750,6.160799165897643
36914062.5,6.153377877883879
37109375,6.146031834887975
37304687.5,6.138760064002653
37500000,6.131561611033908
37695312.5,6.124435540071352
37890625,6.117380933067286
38085937.5,6.110396889426585
38281250,6.103482525610035
38476562.5,6.096636974745535
38671875,6.089859386245665
38867187.5,6.083148925442329
39062500,6.076504773223347
39257812.5,6.069926125685052
39453125,6.063412193785078
39648437.5,6.056962203011222
39843750,6.050575393058155
40039062.5,6.044251017504512
40234375,6.037988343510207
40429687.5,6.031786651508633
40625000,6.02564523491738
40820312.5,6.019563399847636
41015625,6.01354046482696
41210937.5,6.007575760524001
41406250,6.001668629486201
41601562.5,5.995818425877253
41796875,5.990024515223589
41992187.5,5.984286274170599
42187500,5.978603090237919
42382812.5,5.972974361588003
42578125,5.967399496794026
42773437.5,5.961877914618554
42968750,5.956409043793307
43164062.5,5.95099232280829
43359375,5.945627199703056
43554687.5,5.940313131863635
43750000,5.935049585824957
43945312.5,5.929836037078491
44140625,5.924671969882797
44335937.5,5.919556877080143
44531250,5.914490259918489
44726562.5,5.909471627871461
44921875,5.904500498474118
45117187.5,5.899576397149575
45312500,5.894698857051881
45507812.5,5.889867418900691
45703125,5.885081630829319
45898437.5,5.880341048233834
46093750,5.875645233623036
46289062.5,5.870993756473363
46484375,5.866386193088937
46679687.5,5.861822126463029
46875000,5.857301146141583
47070312.5,5.852822848093814
47265625,5.848386834583057
47460937.5,5.843992714038472
47656250,5.839640100934345
47851562.5,5.835328615673657
48046875,5.831057884460761
48242187.5,5.826827539196737
48437500,5.822637217362533
48632812.5,5.818486561911381
48828125,5.81437522115859
49023437.5,5.810302848681442
49218750,5.806269103214054
49414062.5,5.802273648547488
49609375,5.798316153432414
49804687.5,5.794396291484489
50000000,5.790513741090717
